batch,Account Name,Account Number,User ID,Amount,Status
2,Eugine,cfef2805-c27e-40a7-abac-8302acdd29f9,5,1573.58,active
2,Mignon,4f4664c3-3f47-4d01-9239-ccdaf8d52f7e,2,1837.06,active
2,Stephanie,112850cd-2368-4210-aa14-ccf30cf8893c,3,1973.79,active
2,Basia,52a9127c-4827-422a-8704-13ccc73914bc,5,1334.14,active
2,Molli,d1d23a4a-7160-4712-830f-a536394baa10,4,1817.28,inactive
2,Ruthe,6a4a2e91-b882-4e64-8cd2-85c9583d93d9,1,1010.98,inactive
2,Merle,9049708b-1107-41b5-a08c-6c90471923a0,5,375.4,active
2,Morganica,30a7ce3f-0247-490f-b62e-819f7ac97042,3,985.03,active
2,Mahalia,fb533082-ece6-4bba-a4e1-030bf624fa85,4,1087.51,inactive
2,Leontine,d7702e40-1aed-4bc4-97d6-9025e84aae73,5,962.35,inactive
2,Letizia,fdc083a7-d76e-4dc6-b431-8e1c26d92d3f,1,130.13,active
2,Ebonee,e1510049-b551-4265-b68a-bbcf2b4c9e8e,5,608.01,active
2,Doralynne,bddafc15-1bc1-49da-a4d7-828b43ac2156,5,1130.41,inactive
2,Zia,0096b883-978d-4a14-bedc-fa12ac58e3f3,5,1784.51,active
2,Glynnis,68676a26-5b57-49b5-a744-4011a4778898,2,321.54,active
2,Maryellen,bea96adb-8aa2-45af-9a09-877820c0dc2b,4,893.02,inactive
2,Ivett,952a8013-dba4-4c3c-8038-8752a58f44ba,5,1091.47,active
2,Joleen,c94f9acd-b474-4af0-9f96-fe1b9d3f814a,1,1741.7,active
2,Rosaline,8817d508-ed26-4e12-b00e-474c3964d079,3,1480.69,active
2,Melisent,6ecd8975-1866-4b29-8ea2-c21ba211f330,1,1005.14,active
2,Kimmy,072cb0ec-8820-4a6d-8313-f6f86bf370db,3,960.13,inactive
2,Almeta,1e680613-23af-436e-b623-dfc04b436440,3,119.63,inactive
2,Cristabel,4fb3ac05-1db7-4614-93b6-bf9a36d2fe58,3,57.86,inactive
2,Netty,47c1c239-ac36-4f14-b2cb-4fb3476da8df,4,1388.52,inactive
2,Carree,f4819364-0f20-4991-ab09-a24c142bae61,2,1745.99,active
2,Lita,d9487bc6-067a-4777-98fa-37e2afc9d872,4,1059.55,inactive
2,Sonni,4b6ade98-d32c-4f2a-98d1-fbc420333873,4,173.39,active
2,Wanda,d2be9b7a-92ef-44fc-be18-ced3650d06f6,4,817.58,active
2,Gabriellia,14d9e141-7a11-441a-949e-b969a01528de,2,1752.04,inactive
2,Cacilie,cbaa5ff7-f138-48c1-93e9-d272f460083b,3,1767.1,inactive
2,Trixi,897fc99f-b0ce-4696-afd2-891315bd709c,1,1459.8,inactive
2,Vevay,8cdcb770-4bf2-459c-8ada-45e1755ff101,4,411.06,inactive
2,Priscilla,64de0b90-bf63-48a3-816e-4ae68569327d,3,1795.36,inactive
2,Georgina,c5089a60-1cf7-4315-959c-8f8865d114d5,2,1093.34,active
2,Ekaterina,609d5575-6d28-4153-8cfc-6f5f8042327d,1,334.9,active
2,Rozele,552414e9-cd6c-49ec-a940-e18019edfc6d,4,681.65,inactive
2,Goldie,0a791322-6c06-4a99-bd69-3b9a0ca1dece,2,389.01,active
2,Lelah,06d8dd72-f82a-4b77-9a97-05395c66fd27,3,1254.73,inactive
2,Di,389a8493-942b-4d9e-9e38-2d20093101d8,4,77.91,active
2,Peri,c336c0f0-6414-4af6-98b6-f7fd8b584c92,2,1803.22,inactive
2,Shaine,eb7b5d21-bb8a-470b-a7b4-de384e7c0549,4,291.57,active
2,Fredericka,a671696d-aa16-4f98-b514-f9f7ce36760f,3,1206.15,inactive
2,Raf,66e5b45a-3700-43d4-b4db-c932d0433960,1,1838.65,inactive
2,Carlie,ae41b4ac-9d14-4d71-a22e-ce4d901eb211,4,1273.86,active
2,Laure,f39b5372-6fac-4ff5-8f1b-5c0617f6c775,3,1760.85,inactive
2,Jenda,df3de0b4-1ec1-4b4b-9a58-eb34ab5bfe25,1,1152.11,active
2,Meriel,4e653506-5094-449a-b086-42f42c75377e,5,817.04,inactive
2,Lesly,87a0ba71-e2b0-4e07-ab2f-9f26ec0d89fd,1,1572.59,active
2,Mahalia,b8c1fe9b-9f51-45c1-9e7d-fe8f5fbac838,5,1407.46,active
2,Blondelle,650bb4e1-3b31-4968-a93b-4f3ca55c3555,3,1781.98,active
2,Mary,7da05288-6ca2-4c74-9048-ba316a940cd9,1,541.61,active
2,Allyce,218526bc-feda-4e38-a839-e477b7abd10d,1,378.42,active
2,Clo,079c2d32-5580-4bd9-98d6-84e261780768,1,682.16,inactive
2,Shauna,5e0e3103-2d32-4263-b90e-e8dc69c6bdd6,1,1430.78,inactive
2,Chloris,147cc027-1659-4289-9d0a-1aef05cce973,5,176.23,inactive
2,Cristabel,8e1111ab-0a4f-4393-a971-2e35adf7919f,1,562.93,active
2,Arlina,26a1286e-0b00-4f07-b3f3-19bcde9cce5b,1,507.38,inactive
2,Bee,3d3210da-cbe5-44b0-bafa-92789e204502,2,1189.75,inactive
2,Sophia,d46ecc99-0cab-4240-9fe8-d08c14e33c42,4,1277.27,active
2,Talya,a1254aee-6acf-4d82-99f9-bc62d9cde396,2,1437.6,active
2,Basia,770b685b-2ced-4105-876d-77ce97cb6a9e,1,1108.9,inactive
2,Betta,59d04e8a-4e5e-4af1-9964-be141c2e3418,4,371.88,inactive
2,Ericka,3d7cb368-ffd1-461d-b0e0-b3f94825248b,1,1280.69,active
2,Rivalee,77088b1b-76c2-4b53-8026-cb0919090f94,4,793.14,inactive
2,Gui,a56eab71-28fb-4002-a8a2-46a18bd1f412,1,1750.12,active
2,Johna,c371f3b4-1ca2-4ee4-9ab5-bd6b6c25e180,2,1273.53,inactive
2,Elise,09beb181-4b2e-4a56-a050-590eadcb7b87,2,1924.92,inactive
2,Dorthy,ea64f71f-abc2-4440-bc9e-c03ae4547c17,3,1395.24,inactive
2,Vevay,67ad633b-a459-45ee-8bbf-b2c30731ad6d,2,1843.31,inactive
2,Gusella,a646b002-5e2b-4488-8086-99f0f4699438,1,244.27,active
2,Adele,9ae2d81c-a6e2-4023-9a4c-3bb069e82165,3,699.01,inactive
2,Jan,894f510f-cf47-4ff0-a91d-e0bd9141643d,2,1887.53,active
2,Renie,6e14c96a-cc9a-4413-a894-cbced324ba11,3,1708.14,active
2,Jasmina,8908e12c-748e-42a7-b2ba-1cd3fadfb5db,4,1431.17,inactive
2,Meriel,aeb894c8-8a3f-4985-9a03-d40e944df00b,2,114.67,inactive
2,Demetris,8f29d278-014e-4d3c-89e1-8b4144ea7f24,1,239.05,active
2,Wendi,af41fd8e-0a17-46ec-8967-65d3c621f582,2,148.7,active
2,Janeczka,d859ca6d-9087-4bbd-966c-3d66de44b81a,2,877.85,active
2,Arlina,0c5b92b6-9e01-4744-a58c-925d7192f2bf,2,1111.98,inactive
2,Gretal,6f0a880c-f6e3-445b-a146-a1ea7b7feab9,1,563.92,active
2,Coral,f278e67d-c315-49dd-a25d-49af3477d025,4,540.13,active
2,Tabbatha,ea957325-a2c4-4b55-9dea-7a5dada9022b,5,300.14,active
2,Vita,3ebdc73c-6d06-4cc0-bc4a-3d60db7bc04a,4,1337.6,inactive
2,Kimmy,2a56d869-9222-413d-81be-132211916f41,4,192.46,inactive
2,Aeriela,25d9aceb-54a6-469b-83da-f49341fc498a,4,817.81,active
2,Amara,e4662a1b-7509-47a9-b71b-50b0fe13e543,2,978.61,inactive
2,Fred,87c85d54-b484-4907-9d6a-b705712b5af4,1,444.65,active
2,Judy,8933498a-d392-49fc-84c4-83a8fb2b84ef,1,135.3,inactive
2,Lexine,2e89ed03-da15-4cf3-94c0-793046f56992,5,942.4,inactive
2,Phylis,b39618cb-846e-4bb5-a720-4fd64c7591af,2,476.37,inactive
2,Drucie,d27688da-bb42-4122-aa08-259b3efb3e96,1,421.46,active
2,Nerta,ccd16284-03de-43f0-b7d1-559d5489dc54,4,1280.9,active
2,Constance,c80fc788-37ae-4849-a598-240411211b98,5,1206.76,inactive
2,Correy,9ae339a9-69fc-496c-af27-a97a0ff1674e,1,1324.98,active
2,Evita,4e5ce580-70f7-46bf-8ed4-c22ea1a6b4b7,1,1190.58,active
2,Tamqrah,cc13dd4c-c593-4313-96cb-0a26169f6d13,1,1581.92,inactive
2,Zia,876df5ed-0861-449a-b0ba-d2f494c50cf4,4,1968.98,inactive
2,Karly,2cb0e7ec-d16d-4147-986a-0dab96697448,4,169.92,inactive
2,Sadie,0d6e2f2f-bf54-41ad-aa6e-a562eab67d84,5,142.14,active
2,Bernardine,161d6f9b-8e4e-47d8-97bb-e2bada47821d,3,67.61,active
2,Elsie,ebfb2c62-65ce-4fb0-a015-e9715df2ec2a,1,304.9,inactive
2,Natka,4dd8244b-6659-4f2e-aa16-8037346d5426,3,186.49,active
2,Adele,73ec9cf5-82ca-42d0-a253-c1a09d77eb30,3,1264.15,inactive
2,Cacilie,7b46833d-956f-41f9-a5ed-629b9adde2ba,1,1669.69,active
2,Justinn,a3dcf1eb-eb67-4746-9081-93808120b798,1,196.45,inactive
2,Alyda,39b6dc05-6b7c-4f59-a413-5a647fefa147,2,1724.38,active
2,Annice,2dcc8305-4d39-4634-972b-0066cceac1fb,1,1924.82,inactive
2,Miquela,8366a6b9-04ae-40ae-88d2-d6694b4e58aa,5,1530.89,inactive
2,Sidoney,439c4c6d-9d64-4012-8e01-0b4096183f71,3,314.47,active
2,Jinny,2324b9ea-f9fa-482d-9925-2e63cf834b7d,1,1046.49,active
2,Lauryn,7650198e-48e8-4647-a73d-6bd7eab92c5c,5,1692.31,inactive
2,Dianemarie,9cd203bd-d807-4615-ad0a-261862401c95,3,1139.43,active
2,Shannah,5c829d69-a8c9-40b1-be3c-b69a86b1f99f,3,1098.92,inactive
2,Dorice,3cd3a8d6-0cbe-464b-aed1-489b13489a92,3,95.88,inactive
2,Charissa,4272c1e1-31c0-4d70-b0c2-e668befc6983,2,389.43,inactive
2,Kore,34b2cb47-0fec-4460-a9d5-f03b4fedc387,2,1663.71,inactive
2,Mallory,f0b8120e-2039-4c23-9079-bcbc9da4df69,4,632.74,inactive
2,Dagmar,46d54c68-d98f-4f16-8fd9-140e5722d5a4,5,630.95,active
2,Rochette,f2869d44-6cad-4283-93f3-fab8e0327301,3,1474.61,inactive
2,Regina,9213bb6f-e7f6-42cb-829e-15f5bca59aee,4,615.42,inactive
2,Adore,01a3135a-d03f-41dd-bb2e-98d404dcedba,1,1165.24,inactive
2,Tressa,92c800dd-d71c-4a4c-954e-bbb41f6d550b,3,1273.09,active
2,Dorthy,ed5ad0f0-79c0-42ae-9c8c-5e4a75d52be4,4,1318.91,inactive
2,Aeriela,4ab1f11e-b032-4557-9c9c-07933561cb8c,5,1316.95,inactive
2,Celisse,c97681b5-9113-4a78-9c0b-395b1c58b739,3,759.07,active
2,Layla,1ab6c4c6-47c8-4e1d-bb4f-6391899a15fa,2,1933.65,active
2,Celene,7669785f-7f99-4dfd-9e3d-2368ae45155e,2,1194.18,inactive
2,Wanda,3ba1a010-62bc-49ae-bf7a-4aec2e5ff96a,4,1909.36,inactive
2,Di,944002f5-ccdb-4bf8-b662-ddc54c1cb922,4,1263.82,active
2,Marjie,0eb3a25d-9781-485e-8f4f-b0478e6c7c58,4,764.85,inactive
2,Ekaterina,8c816fcb-4442-4fe7-a467-f8e55df9ebc7,2,1734.72,active
2,Helsa,c71ec1d1-1c8c-4f04-bad1-e76f28a211a0,3,1951.38,inactive
2,Ekaterina,aabcb92b-cc75-41e8-bada-ce07e64a749e,1,1195.18,active
2,Doro,a2e0b579-1670-49b4-9315-6f513f76417f,5,140.7,inactive
2,Aaren,bef1be01-123e-4ab9-b2fb-447c30b7c968,2,1288.17,inactive
2,Rozele,49984b25-c10d-4d77-b783-69756d834144,3,1698.19,inactive
2,Ermengarde,7301f315-eab8-4f9b-9a8b-3a5844a6148a,3,1915.88,active
2,Gilda,ef884e82-4a8c-4b26-8f66-72257db53cb8,3,479.72,inactive
2,Nerta,ff609943-5a76-47d0-a6a9-7b565f992aee,3,1006.75,active
2,Rozele,4c9b53a3-1125-4ef4-a43c-22bb11eac228,1,714.35,active
2,Kittie,6bbce883-9461-4a0e-8b67-2723c6c0ff62,4,115.01,inactive
2,Florie,87dc719d-8f61-42b5-a1b0-ac9b516a7510,1,1335.86,active
2,Elise,4799b727-2fb6-4333-8028-41276fc60a5c,3,404.63,inactive
2,Nickie,1ba98450-2ecd-425c-ac30-4195a6635506,5,504.55,inactive
2,Farrah,8a0b994d-4aa6-412e-8c32-bb6fcd0ac6b8,5,368.13,inactive
2,Myriam,18adc4cc-a36b-48ac-8067-197b083d1ea5,1,1923.89,active
2,Minda,a9f213a9-cc7f-48b6-b729-c82cbe533d04,1,595.23,inactive
2,Tomasina,a8292822-1c7e-45eb-89b9-5119dd455dba,1,1145.62,inactive
2,Jessy,e37ec429-43d3-41e5-a9eb-a632739c36f9,1,131.29,inactive
2,Aimil,dd77fcaf-179c-4b0e-b696-826cdf5171a2,3,862.94,active
2,Josephine,1678e144-bb1a-4511-bcad-b84c2b085108,4,1409.1,inactive
2,Ileana,1e521154-2176-4a2a-b6a7-046c27fd149d,3,1151.94,inactive
2,Rani,88692bab-3613-4a24-b304-c9ec5b7696d4,3,284.73,inactive
2,Laure,b6d1e202-fb9d-4a04-a313-b262befae99d,5,1828.97,active
2,Hyacinthe,b2a3319c-f1a0-487b-944b-9ac36f7ba0a6,2,695.58,inactive
2,Anallese,f2bbe905-090c-4c2a-a419-468ec6f7ba31,5,435.13,inactive
2,Cassandra,ab5dd379-19f2-4da2-9107-d81cc42658e6,2,573.82,active
2,Desirae,3a065869-7ea5-4671-8b6d-bceac0b0889d,3,207.44,inactive
2,Codie,43585d7a-b6d9-4131-9591-25472470dac4,2,1759.57,inactive
2,Felice,a8ba2c2c-beab-48b4-98c5-b0b15c5e22da,5,504.91,active
2,Dione,18f2e43c-abf2-4f00-a9a1-a9b4c3ede801,5,1753.14,active
2,Brianna,099661c1-e7f7-4caa-af13-c0edef493a2b,5,978.78,active
2,Correy,006c8bfd-f0f2-4c54-b5e0-37851be30677,2,1975.45,inactive
2,Loree,a3173129-d311-4fbd-a3ae-f1b9128b7526,1,1426.65,inactive
2,Celisse,a1fcd7ce-632a-40d0-a957-bb79992c606a,5,1322.72,inactive
2,Agnese,bd1ae216-cd8e-4628-ad1a-7ae0b38dbfca,1,658.8,inactive
2,Trudie,5c206882-d640-4be8-90e0-fbe1a06c8505,5,530.46,inactive
2,Hollie,9ae52fd5-586c-4c2f-b56b-00026401e35c,2,1222.56,active
2,Sonni,c15c3a71-3596-4b62-9bf1-dc43c7b6a55d,2,1068.54,inactive
2,Teddie,37acaa0d-f157-40ee-a341-9b4d61c92520,3,1322.7,active
2,Iseabal,0e681f6e-ce24-476c-b121-a2613797a6f9,2,1151.23,inactive
2,Veda,bce78f15-03eb-4c1a-9595-1c961862550d,3,223.83,inactive
2,Xylina,77164718-e7d8-4275-98ec-38688a3d1ebf,3,1942.52,active
2,Shell,115ccd86-5468-4f7c-b42a-79ab6830146d,1,395.57,active
2,Cyb,fb2f4957-a9d9-4814-88a7-a14c374fbb21,1,436.15,inactive
2,Layla,d90a6e3d-0458-448d-8be5-a42b45f54548,2,1409.12,inactive
2,Leeanne,1bcf9bed-51eb-424f-b987-8dfac240597e,3,857.92,inactive
2,Lizzie,e88710ed-64fd-44ff-b90c-ae46b284642b,5,1327.55,active
2,Christy,3e8833da-ea6d-49b8-8ba1-2e6ce4ad3536,3,436,inactive
2,Hope,3c516bea-1653-441e-ae75-a7d1ffe7fbdf,4,514.44,active
2,Trixi,2af3281b-f540-4e74-99b3-fdaa19a453b5,4,357.53,active
2,Lucy,fd417d98-1474-4727-962c-7bac8159be11,2,1348.27,inactive
2,Margalo,7d493159-fd8c-4472-afbe-91cbe6590314,1,523.95,inactive
2,Jerry,e3522ac5-7325-4761-9ae4-00ba0fb15a5e,4,669.65,active
2,Laure,53cd6967-96ed-49cd-a045-6931587f40fb,2,440.21,active
2,Melanie,97af9386-6159-4763-9035-91dbef5381a8,5,1683.23,active
2,Evaleen,75f64d79-a059-47de-8022-c316e972726b,2,1112.91,active
2,Bee,b73c46d3-3606-4721-9cea-0e9d7fb1c48a,2,1725.68,active
2,Bettine,2bb756fd-e2b6-445e-8e48-061160377330,2,607.71,active
2,Leontine,b79b3adf-b769-4479-8238-c8cb03f19ada,3,1107.84,active
2,Dale,f664557e-2b41-4623-b727-f92f04b43041,3,1857.4,active
2,Aeriela,250cc262-4448-4059-a616-78c2bb29f986,4,215.07,inactive
2,Stacey,f44a2aa9-9a7b-48d0-a6d4-da04f8c08b30,3,926.63,active
2,Madalyn,1e520eef-dae6-48ea-ad7f-99045854b77e,3,707.29,active
2,Louella,5694e56c-4fea-43a6-bcf1-d3e88ed3af80,5,1646.08,inactive
2,Harmonia,b467f8f9-b519-4e71-b313-a19447261427,1,531.66,inactive
2,Maridel,c8196dde-85a6-4e82-a76b-81af87b0918a,5,241.46,inactive
2,Vinita,830acfc1-0466-468e-85c5-54bfd44e8be5,1,1802.11,active
2,Sandie,ebd77b76-9432-408c-9193-1b212f8eefee,3,1439.4,active
2,Riannon,ae053d53-70d5-44e0-a0b3-f76e08fef206,4,1788.78,inactive
2,Codie,00165aa4-1e89-4f57-b992-3609ab8873b0,3,1632.03,active
2,Lucy,46dbe87a-302e-4e5e-b572-2b84ad088c80,3,1014.76,inactive
2,Maisey,4cdc5933-4eb0-451d-a55b-edf5059f214f,1,1015.93,active
2,Jennica,41e12879-de11-480b-a9d5-be3346095955,4,703.76,active
2,Lanna,b5d3edcb-89f0-4ed6-81b2-d11985a4f09f,1,317.61,inactive
2,Cacilie,bceea4cf-b5b6-49d0-92d5-6f8f32837695,5,404.72,active
2,Tami,1d3560f6-0777-4753-af36-28da1423c145,2,1238.97,active
2,Tracey,38a1e803-a834-470e-afbf-04bd51419d6c,1,1312.08,active
2,Sonni,f078b65b-79d7-4e16-8d64-9d5390837c33,2,1304.69,inactive
2,Kylynn,5b5b5407-c027-4d97-89b7-18c5f6008ccb,4,657.74,inactive
2,Dorene,dbac291d-e2b5-4938-91bc-b1bb5e92bc60,1,1910.46,inactive
2,Robbi,ecaf2aa1-46d2-4d07-8b44-3640590e9781,5,1581.3,active
2,Veda,7790d0cb-d588-4701-8660-fd0aa77a38f7,2,1219.49,active
2,Camile,f7fcc7b1-bfe6-43a2-a5c9-b7ea8f2639a8,1,720.64,inactive
2,Xylina,96315638-cf65-430e-a34f-66680075b0a1,2,1340.72,active
2,Siana,3e6165d9-65ab-4903-a388-89006bef8ee7,2,1596.65,inactive
2,Rhea,c7673d84-aa83-47f7-9454-33ad5f13e90d,3,1588.7,active
2,Dorthy,6ab4bd32-c0f2-42dc-9b1c-4f9abbe77428,2,1938.74,inactive
2,Blake,cd427b33-fa8f-4977-bd25-cb6efbb9c950,1,1949.85,inactive
2,Consuela,05277a32-aea9-4eb4-8b94-804c3327ad25,2,610.67,active
2,Giustina,542f5364-0bc4-438c-97c4-205230d12567,4,33.52,active
2,Judy,407c2586-0e41-4cc3-bb57-5a5e9587173b,1,648.99,active
2,Alex,255e8d8f-07d5-425c-b2fe-93718c18b831,2,859.19,inactive
2,Mariann,7bb6a2c1-6314-48b3-9cd6-f26727414f36,1,1489.73,inactive
2,Gianina,f7e1cf49-db19-4ec4-a36c-6e5e8914f8d9,4,1405.43,inactive
2,Carmela,de904536-a00d-4eb4-9e49-94249e5dad04,5,804.25,active
2,Valera,fe3ad0a5-24aa-4755-b161-13afdbc46473,2,1949.04,active
2,Lory,34a86c7e-a992-4cc7-8da6-618a64040eeb,1,1352.98,active
2,Danika,9b6bfe5f-e494-4d51-8787-3fd71213e995,4,421.31,inactive
2,Noelle,e6c260ca-8cfb-4c49-b079-2d9fbe7a69fc,2,8.94,inactive
2,Kassey,c043763e-8343-4531-89a6-ff2b33df6672,2,1727,inactive
2,Fredericka,77cecd8e-d0e3-4c30-bff6-aff69e0dbe65,3,232.38,inactive
2,Fred,b67cea8a-b841-496e-a448-f9f263a85ebe,1,338.3,inactive
2,Joelly,e26efe8b-427b-4cda-be0f-a6a480133106,1,327.36,active
2,Albertina,a960cf28-98d3-4d39-b53b-58dea523b9cf,2,935.12,inactive
2,Nikki,93900816-ab27-4479-b854-22221233fd28,4,13.65,inactive
2,Arlena,6f5c2ac9-3e5a-43c7-8db5-d77c4adbb7b2,2,1650.96,active
2,Brooks,941423fe-601f-4704-be72-86d197ab44d6,2,370.09,active
2,Alex,094fae0c-bc06-4125-9c57-9bec5fed0203,2,697.45,active
2,Roxane,a8733cbb-ada8-4e0e-b5e1-3591cd80b8d7,3,1738.56,inactive
2,Merrie,4a4bf795-a0a1-4964-afab-3ba6404785a6,5,1549.87,active
2,Lonnie,a2f03728-55f7-40ec-8625-a7e46d2d862f,2,1748.71,active
2,Tonia,f33c287e-0f12-49ce-a100-ccd4d9148f34,4,1941.9,active
2,Edee,b8881f4b-c49c-4ccb-9013-f096c8498f06,5,831.03,active
2,Consuela,c3e16602-4386-4f30-ae10-68578b3be03d,4,1744.49,inactive
2,Fina,2df17269-685c-42f1-b2ff-1e61acc11b7f,4,1172.64,active
2,Micheline,dce41a35-1d6e-4692-a2ab-96e8140a01d6,1,1299.42,active
2,Cassondra,209b8acf-079a-4771-a3ac-47002f0cc423,2,1639.77,inactive
2,Doralynne,ff2584af-4fad-4c67-b555-7dd9d16d5793,5,169.14,inactive
2,Jan,bad3d137-246f-4540-9b54-9ab94c155182,1,1727.06,active
2,Sindee,9f473f2e-d04d-40fd-a7e4-58c77879d18d,4,454.41,inactive
2,Gisela,2218f259-92f9-40a2-8c0a-5c0f4872b802,4,1124.87,active
2,Maridel,0ab45bff-5134-46e8-82e7-278cf1df5654,3,965.88,inactive
2,Maud,f1f0f04f-5595-4d86-8999-164a5144a49e,4,1927.85,inactive
2,Jsandye,7287f084-52f8-4e6e-abed-f30189de5829,1,619.63,active
2,Dianemarie,c791c06d-5222-4595-aad9-b98920333aa9,5,1659.48,inactive
2,Constance,e5746f08-191a-4c4f-a983-d761de0bae9c,2,705.52,inactive
2,Rosene,d298151e-7329-48ac-ba02-4b50f24df828,2,1570.59,active
2,Devina,1d673f58-2674-452e-8531-c7abf0dbb331,5,335.52,active
2,Judy,2b269ce8-9f47-4eb9-88e6-5352f53f2abc,1,533.09,active
2,Wynne,ed393df9-daae-4a45-a17a-565b3f7efb75,4,790.68,active
2,Alyda,cd8e3c5f-229a-4814-8bb3-390a2dfb1547,2,531.76,inactive
2,Shell,50a43389-9edb-4096-98c4-3ecccb10913b,3,776.31,active
2,Sybille,55e90bf5-75dc-417f-a883-bb863b02bbad,1,116.43,active
2,Kial,474f251e-885f-46fe-838a-5c714434f413,5,1812.47,active
2,Doralynne,b1c2e11c-6c3d-4640-866c-3c687218b4cb,5,1823.42,active
2,Phylis,96e8c8f6-f0ea-4f3b-8af8-ef1ae3602dd3,3,223.33,inactive
2,Pamella,d6f0358a-11cc-42ce-821a-9516e4af131c,4,1933.91,active
2,Maryellen,3a33a538-ba59-47f3-a993-a410fe1adef8,5,1805.96,active
2,Mireielle,8fdda2f2-9aa3-4188-9320-95877837861a,5,202.53,active
2,Norine,5ec1ff4f-8431-446f-bc9d-8d7d472a720c,5,1153.93,inactive
2,Veda,22268d0f-cc73-476f-b76c-07551bc1da89,5,908.87,inactive
2,Feliza,6a107813-4d97-44c1-a24e-eef49cfdc250,1,92.52,active
2,Emma,3349434d-c9a3-4210-ac66-05fc2fb160a5,1,262.28,inactive
2,Gusty,3049c78b-16c5-4621-9eac-962a9ef67af6,3,512.96,active
2,Hallie,c2fc0f60-4ac8-40e9-bc11-ccbf6732cff3,5,369.36,inactive
2,Konstance,4d4931dd-0040-47f7-ad9b-1a7bda960a9e,3,810.02,inactive
2,Shannah,704f249c-7d4d-4463-b40b-8d5f6a95d555,5,1088.42,inactive
2,Kylynn,9c2f2b47-a547-41db-952d-281dcbb77cde,2,759.73,active
2,Ilse,7883c3a6-0c05-46c3-bbb3-69dd456a0092,3,1966.62,inactive
2,Kerrin,bf99310b-b8fe-44cf-b46c-deb1e3a01e09,1,563.94,active
2,Lolita,53a0881e-29b2-4cb8-a7d4-b79ae9ef3725,4,1121.47,active
2,Valli,c07e9ad1-663c-47d9-b29a-5da8b2fd1d7f,4,881.07,active
2,Malina,50df54ce-3ea8-47b0-9f05-d1eede119bf9,2,835.46,inactive
2,Selma,e5221a0c-cf6a-4b84-8ddb-30d41f67bfb7,5,1703.55,inactive
2,Tiffie,79ad6ef6-ef19-4546-9bfd-12c9c2cf8791,3,442.92,active
2,Patricia,202a34f1-1aa2-4035-bafc-952577158523,5,1577.12,inactive
2,Gratia,1afb4897-d9bf-47da-bb53-2d5e3f439bae,3,1228.52,active
2,Winny,6528f5d2-9561-4b58-a7b5-9a62ccbe68d3,2,300.35,active
2,Lanae,5dccb9e5-60ac-49be-91ed-fe67d4e1b8d9,1,129.34,active
2,Eadie,c12733af-d9ae-4cae-83f1-9362048c595b,4,1090.45,inactive
2,Quintina,37c905b6-76fb-442e-9ebd-8d28cb375392,2,1728.92,inactive
2,Brena,b3dbe6e3-f8c1-4fb4-9fff-c1a7f9faab4c,1,1595.36,active
2,Coral,5b73efb2-f7d3-4034-8577-bd1f767e516f,5,1344.28,active
2,Aryn,f5d4a07b-a851-45b5-a1f8-0ae90396240f,1,1.84,inactive
2,Danika,5d3f2c77-24f0-4059-a4c2-aa5b57ad519d,5,850.54,inactive
2,Emma,dacf06f9-8e97-453d-95a0-964caa6cbd1e,1,1167.32,active
2,Dari,a232e0a4-b98e-420a-adfa-a6715e0604a7,3,906.34,inactive
2,Jackie,8a9eb9f4-7c15-4937-b9a7-93f0b51d77e1,3,295.74,inactive
2,Lonnie,b908102c-b6ba-47d4-b13a-6e5fa18531d4,5,338.23,active
2,Gisela,82f44838-0b89-4c21-b4f9-9286c99ed82c,1,807.82,inactive
2,Adele,64ea5d6c-6f66-4d54-af5d-3cc166796c71,5,1849.69,active
2,Damaris,b4f5e149-9cab-422b-9920-540f74e9d175,5,1780.88,inactive
2,Phylis,baeb4861-43b4-402f-b47b-3f7b3087a948,4,1673.41,active
2,Shaylyn,36daeee4-c7d7-478c-aa59-70f30b83c84c,4,294.94,inactive
2,Doralynne,7a3aacbb-b658-40e5-b944-6974c3c20fbe,1,323.85,active
2,Nita,784d74fc-c8b8-4663-b725-e869a9efd0cb,4,1580.17,inactive
2,Arabel,fc7d9da2-1333-455d-9171-895b7dc72baf,1,1477.68,inactive
2,Wendi,4303ff6e-dc42-4e7d-a701-deeacd45fa6d,4,1573.55,active
2,Adele,58ed75f5-64c7-425c-82b3-995a04d317de,3,1527.65,inactive
2,Rosaline,63a21b17-2b37-497c-8088-0d0a59df7e0d,1,721.15,active
2,Wendi,91111e3c-3716-4465-84a6-c44aee0edf38,5,263.41,inactive
2,Mathilda,92629c51-b2fe-47dc-8341-3b749005aac6,4,718.92,active
2,Harmonia,e194b4ae-b559-47f7-b2ef-b2b14c8cfda4,1,1794.08,inactive
2,Ofilia,7bd7cca7-116e-4b7c-b891-eff48c9593a5,2,692.04,inactive
2,Kellen,4efe9f54-9c69-4adb-93d1-1a0702202b2f,4,1407.53,inactive
2,Adelle,5d46afd4-f9ae-4c73-a629-ad68a9f60847,4,933.26,active
2,Arabel,bc37dca2-ca07-4212-aff4-18492734348c,5,1182.38,active
2,Gale,6b1ea039-d2e3-49c0-9c25-894b832263a8,3,1723.85,active
2,Cristine,162b093b-3d17-4131-86a7-95068c98e4bc,1,1460.7,inactive
2,Merrie,26077008-8875-42ae-97a9-f88b79d37075,2,1786.94,inactive
